ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
6588,B5M10,"DSM 14340, JCM 11249, CCUG 47133, CCM 7144, CIP 107633, KCTC 3797, LMG 21669, NCIMB 14046, CIP 07633",1,"Latilactobacillus fuchuensis",10
6468,"G90(1), G90","DSM 20719, ATCC 51150, CIP 105164, NCIB 12808, CCUG 32238, JCM 9503, CECT 4017, KCTC 3542, LMG 9825, NCFB 2806, NCIMB 12808, NRIC 1775, NRRL B-14857",1,"Latilactobacillus graminis",10
,,,,,15
2054,AB2188,"CCUG 34794, CIP 106317, DSM 11362, ATCC 51599, NCTC 12852, SSI AB 2188",1,"Lautropia mirabilis",10
,,,,,5
138325,,"CIP 106058, CCUG 34793, SSI AB 2189",0,"Lautropia mirabilis",10
,,,,,5
1212,MB800,"DSM 15595, LMG 17892, CIP 108417",1,"Lederbergia galactosidilytica",10
7342,,"CCUG 47140, DSM 15202, CIP 106654, VKM Ac-1401, JCM 11952, IAM 15136, KCTC 19442, NBRC 103069",1,"Leifsonia poae",10
138800,,"CIP 107783, MTCC 4210, DSM 21193, LMG 24410, JCM 15064, CMS 76r",1,"Leifsonia rubra",10-15
7340,"DB102, DBI02","CCUG 51930, CIP 106805, DSM 15165, JCM 10591, BCRC 17580, IAM 15088, KCTC 19444, NBRC 103132",1,"Leifsonia shinshuensis",10
,,,,,15
4359,,"DSM 4486, ATCC 33072, LMG 2784, CCUG 14182, CECT 4078, JCM 1237, NCTC 12124, CUETM 77-118, BCRC 13987, CCM 3430, CIP 103169, HAMBI 1297, HUT 8113, NBRC 105700, NCIMB 2118, VTT E-97863",1,"Lelliottia amnigena",5
134472,78.100,"CIP 104982",0,"Lelliottia amnigena",10
,,,,,5
158809,PFL01,"KCCM 43247, JCM 31901",1,"Lelliottia jeotgali",4
4379,"E 62","DSM 18955, ATCC 9912, CIP 104980, LMG 10245, NCPPB 2045, CCUG 25894, JCM 6050, ICMP 1577",1,"Lelliottia nimipressuralis",10
,,,,,5
138421,,"CIP 104979",0,"Lelliottia nimipressuralis",10
,,,,,5
4982,BE2-2083,"CCUG 20910, NCTC 12151, LMG 7911, JCM 5905, DSM 14849, ATCC 33998, CDC 978-82, JCM 31908, CCM 4004, CIP 103360, CDC 0978-82",1,"Leminorella richardii",5
1362,PS11-2,"DSM 19123, CIP 109343, JCM 12149, PCU 240, TISTR 1549, NCIMB 14363",1,"Lentibacillus halophilus",10.0
134103,IS40-3,"JCM 12147, PCU 229, TISTR 1535, DSM 16577, CGMCC 1.6153, CIP 108664",1,"Lentibacillus juripiscarius",10
1359,SF-20,"DSM 16425, CIP 107807, JCM 11462, KCCM 41560, ATCC BAA-719, CGMCC 1.3447, CGMCC 1.6154",1,"Lentibacillus salicampi",10
,,,,,10.0
,,,,,15.0
1365,AHS-1,"DSM 21356, CCUG 54822, KCTC 13162",1,"Lentibacillus salinarum",10.0
,,,,,15.0
171327,"Bu 111",CRBIP24.88,0,"Lentilactobacillus buchneri",15
171328,"BA 7820",CRBIP24.89,0,"Lentilactobacillus buchneri",15
171329,,"CRBIP24.90, Br 190",0,"Lentilactobacillus buchneri",15
171330,Bu52,CRBIP24.91,0,"Lentilactobacillus buchneri",15
6591,JKD6,"DSM 14421, LMG 19667, JCM 12183, CIP 107499, KCTC 13927, NBRC 107869",1,"Lentilactobacillus diolivorans",10
,,,,,15
6643,,"DSM 18382, JCM 14108, NRIC 0676, CIP 109567",1,"Lentilactobacillus farraginis",10
6473,9,"DSM 20176, ATCC 8290, NCDO 264, NCIB 8040, CCUG 30140, LMG 6895, JCM 1155, BCRC 12937, CECT 4786, CIP 103007, IFO 15886, KCTC 3500, NBIMCC 3445, NBRC 15886, NCFB 264, NCIMB 8040, NRIC 1060, NRRL B-1843, VTT E-991266",1,"Lentilactobacillus hilgardii",10
6477,"AK, A-K","DSM 20587, ATCC 35411, VKM B-2244, CCUG 30673, JCM 5818, BCRC 14011, CGMCC 1.3399, CIP 103006, IFO 15888, KCTC 3611, LMG 9480, NBRC 15888, NCFB 2737, NCIMB 12798, NRIC 1693, VTT E-93520, NCDO 2737, PCM 2501",1,"Lentilactobacillus kefiri",10
6476,"Ke 10, Ke10","DSM 20485, ATCC 8007, NCDO 190, NCIB 8120, CIP 106379, NCIMB 8120",0,"Lentilactobacillus kefiri",10
,,,,,15
6544,R7-84,"DSM 15352, CIP 106749, JCM 12511, LMG 22038, NCIMB 13725",0,"Lentilactobacillus parabuchneri",10
,,,,,15
173357,"OC 770",CRBIP24.87,0,"Lentilactobacillus parabuchneri",15
6644,,"DSM 18390, JCM 14109, NRIC 0677, CIP 109568",1,"Lentilactobacillus parafarraginis",10
,,,,,15
13298,701,"DSM 40034, ATCC 23870, CBS 609.68, CIP 107109, IFO 13195, IFO 3837, ISP 5034, NBRC 13195, NBRC 3837, NRRL B-3298, RIA 1108, Shinobu 701, JCM 4150, BCRC 13661, CCM 2777, CGMCC 4.1712, IMET 7515, IMSNU 21350, JCM 4614, KCTC 9379, MTCC 1533, NCIMB 12944, VKM Ac-1081",1,"Lentzea aerocolonigenes",10
136894,AM-2282,"CIP 107745, NRRL 11184, JCM 9734, ATCC 55006, CGMCC 4.1708, AS 4.1708",0,"Saccharothrix aerocolonigenes subsp. staurosporea",10
13309,,"DSM 44073, AS 4.1519, CIP 104842, IFO 15855, JCM 9732, NBRC 100372, NBRC 15855, CCUG 48294, IMSNU 21253, IMMIB D-958, ATCC 51859, BCRC 16971, CGMCC 4.1519, CIP 107111, HUT 6595, KACC 20017, NRRL B-24057",1,"Lentzea albidocapillata subsp. albidocapillata",10
,,,,,15
13297,,"DSM 43885, ATCC 29533, CIP 107110, INA 2171, JCM 3296, KCC A-0296, NCIB 11447, BCRC 13328, CGMCC 4.1715, IFO 14521, IMET 9748, IMSNU 21358, KCTC 9393, NBRC 14521, NCIMB 11447, NRRL B-16131, VKM Ac-906",1,"Lentzea flava",10
,,,,,15
13312,AS4.0578,"DSM 44664, AS 4.0578, JCM 11373, BCRC 16960, CGMCC 4.0578, CIP 107743, NBRC 100042",1,"Lentzea flaviverrucosa",10
,,,,,15
167977,"Yale, CLEP00288","KIT0258, ATCC-TDS- 162, ATCC TSD-162, KIT 0258",1,"Leptospira stimsonii",13
158606,CLM-U50,"CIP 111407, DSM 105752",1,"Leptospira venezuelensis",13
170939,"CLEP00287, F1","ATCC TSD-163, KIT 0259",1,"Leptospira yasudae",13
7351,40,"DSM 17402, CIP 108831, JCM 14736",1,"Leucobacter iarius",10
7348,,"DSM 8803, IAM 1093, IFO 15245, NBRC 15245, JCM 9414, CCUG 49676, CIP 105084, KCTC 19682, LMG 22181, NCIMB 13513, VKM Ac-2073, UCCCB2",1,"Leucobacter komagatae",10
7391,S27,"DSM 20621, CCM 8762, JCM 32600",1,"Leucobacter weissii",10-15
6818,,"CCUG 30064, NRRL B-3468, DSM 20202, ATCC 19256, NCDO 533, JCM 6123, BCRC 12261, CCM 4545, CECT 4173, CGMCC 1.2137, CIP 102422, HAMBI 2346, KCTC 3528, LMG 8894, NBRC 107866, NCIMB 13091, NRIC 1540, VTT E-98974",1,"Leuconostoc lactis",10
,,,,,15
6814,LL76,"DSM 8581, JCM 11052, CCUG 38887, CECT 5746, CIP 103889, KCTC 3773, LMG 18543",0,"Leuconostoc lactis",5
137756,1025-A,"CIP 106145, ATCC 10878",0,"Leuconostoc mesenteroides",10
173167,,CRBIP24.163,0,"Leuconostoc mesenteroides",15
6820,LF2,"DSM 20346, ATCC 19254, CCM 2078, NCDO 543, CCUG 21965, LMG 6909, NCIMB 12008, JCM 16943, CCTM 2731, CIP 103009, IMET 10693, NBRC 107766, NCFB 543, NRRL B-3252, VKM B-1420",1,"Leuconostoc mesenteroides subsp. cremoris",10
,,,,,15
6833,39,"DSM 20193, ATCC 12291, CCM 2083, DSM 284, NCDO 768, NCIB 8699, CCUG 30063, JCM 9696, ATCC 49371, BCRC 11651, BCRC 16065, CECT 4027, CIP 103316, KCTC 3652, LMG 11482, NCCB 83005, NCFB 768, NCIMB 8699, NRIC 1777, VTT E-98970",1,"Leuconostoc pseudomesenteroides",10
137204,,"CIP 101236",0,"Leuconostoc pseudomesenteroides",10
173504,,CRBIP24.161,0,"Leuconostoc pseudomesenteroides",15
6842,535,"DSM 20241, ATCC 9135, CCM 1851, CIP 110051, LMG 8159, NCDO 522, NCIMB 6992, WDCM 00108, CCUG 1521, JCM 30910, ATCC 14935, BCRC 14012, BCRC 16062, CECT 8146, IFO 3426, KACC 17730, NBRC 3426, NCDO 797, NCTC 6992, NRRL B-523",1,"Leuconostoc suionicum",30-7
159811,,"KACC 18010, NBRC 110382, IMCC 9719",1,"Leucothrix arctica",15
6661,"R-19065, R-16065","CCUG 50162, DSM 19394, CCM 7240, LMG 22200, JCM 15949, BCRC 80774, CIP 108702, NBRC 107156",1,"Levilactobacillus acidifarinae",7.5
171321,,"CRBIP24.92, Br 23",0,"Levilactobacillus brevis",15
171322,,"CRBIP24.93, Br 391",0,"Levilactobacillus brevis",15
6624,LP38,"DSM 16381, CIP 108387, TMW 1.1236, CCUG 51325, JCM 16170, BCRC 80779, LMG 23074",1,"Levilactobacillus hammesii",10
6667,,"DSM 19117, CCUG 52843, CIP 109498, LMG 23583, JCM 15612, BCRC 80773, NBRC 107158",1,"Levilactobacillus namurensis",15
6679,L13,"DSM 21775, NBRC 103853, TISTR 1847, CIP 109886",1,"Levilactobacillus senmaizukei",15
6595,,"DSM 15429, LMG 21871, LTH 5753, JCM 15956, BCRC 80775, CIP 108581, NBRC 107155",1,"Levilactobacillus spicheri",10
6660,R-18615,"DSM 19395, CCM 7241, LMG 22198, CCUG 50163, JCM 15957, BCRC 80776, CIP 108703, NBRC 107157",1,"Levilactobacillus zymae",7.5
133002,HDW-36,"DSM 105137, CECT 8901, KCTC 42719",1,"Lewinella aquimaris",4
14046,II-2,"DSM 23179, ATCC 23123, NBRC 102661, NCIMB 12855",1,"Lewinella cohaerens",4
167343,HSMS-39,"KACC 19866, NBRC 113585",1,"Lewinella litorea",4
164610,,"JCM 33604, KCCM 43315",1,"Lichenicola cladoniae",15
164609,,"JCM 33603",0,"Lichenicola cladoniae",15
164516,,"JCM 33311, KCCM 43293, PAMC 29148",1,"Lichenihabitans psoromatis",15
164515,,"JCM 33310, KCCM 43292",0,"Lichenihabitans psoromatis",15
6606,FS60-1,"CCUG 46556, CIP 106750, PCU 207, DSM 15836, HSCC 1411, JCM 10692, NRIC 0300, TISTR 1386, NBRC 102163",1,"Ligilactobacillus acidipiscis",10
,,,,,15
6605,LMK3,"DSM 15353, CCUG 42961, CIP 106393, ATCC BAA-288, JCM 11551, KCTC 13900, NBRC 102164",0,"Ligilactobacillus acidipiscis",10
,,,,,15
6416,"PPI/1535, PP1/1535","DSM 20602, ATCC 35046, NCDO 2425, CCUG 33906, JCM 5670, BCRC 14617, CECT 4060, CGMCC 1.2623, CIP 103152, IAM 13547, IFO 15882, KCTC 3501, LMG 9843, NBRC 15882, NCFB 2425, NCIMB 13278, NRRL B-14176, VTT E-991268",1,"Ligilactobacillus animalis",10
,,,,,15
6646,"ASB1, ASB-1","DSM 16634, CIP 108913, JCM 16172, NCIMB 14359",1,"Ligilactobacillus apodemi",10
,,,,,15
6417,ML2,"CCUG 32231, JCM 5667, DSM 20653, ATCC 43235, CIP 103145, LMG 23560, NCFB 2785",1,"Ligilactobacillus araffinosus",15
6604,,"DSM 15833, ATCC BAA-261, CCUG 47129, CIP 107382, JCM 10991, KCTC 13921, YIT 0455",1,"Ligilactobacillus equi",10
,,,,,15
6675,,"DSM 18933, CIP 109885, JCM 14209, CCUG 56036, KBL 13, KCTC 5851",1,"Ligilactobacillus hayakitensis",15
6484,313,"DSM 20452, ATCC 35020, CNRZ 220, CCUG 33904, LMG 14189, CIP 104818, JCM 1717, BCRC 14020, CECT 4135, CGMCC 1.2626, IFO 14221, KCTC 3546, LMG 18317, LMG 9475, NBRC 14221, NCFB 2808, NCIMB 702808",1,"Ligilactobacillus murinus",10
,,,,,15
6665,"H066, HO 66","CCUG 31453, LMG 9477, DSM 20555, ATCC 11741, NCDO 929, JCM 1231, BCRC 14759, CECT 4063, CIP 103140, NCFB 2747, NCIMB 11975, NRRL B-1949, NCDO 2747",1,"Ligilactobacillus salivarius",10
,,,,,15
6664,"HO268, HO 268","DSM 20554, ATCC 11742, NCDO 1555, CCUG 39464, JCM 1150, NRIC 1072, BCRC 12574, CECT 4062, CIP 103155, KCTC 3600, LMG 9476, NBRC 102160, NCFB 1555, NRRL B-1950",0,"Ligilactobacillus salivarius",15
13675,UST950701-009P,"DSM 17492, JCM 12479, NRRL B-41039, CIP 108639",1,"Limimaricola hongkongensis",5
2055,CS-K2,"DSM 13612, CIP 107302, LMG 19593",1,"Limnobacter thiooxidans",4
6587,,"LMG 21591, JCM 11550, DSM 14060, CCUG 44007, CIP 106820, KCTC 21007",1,"Limosilactobacillus coleohominis",10
,,,,,15
6678,,"DSM 18793, JCM 14505, NRIC 0697, CIP 109834",1,"Limosilactobacillus equigenerosi",15
6458,"28, Bb28","DSM 20052, ATCC 14931, NCDO 1750, CCUG 30138, LMG 6902, JCM 1173, BCRC 12190, CECT 4007, CIP 102980, IFO 15885, KCTC 3112, NBRC 15885, NCIMB 11840, NRIC 1752, NRRL B-4524, VTT E-93489",1,"Limosilactobacillus fermentum",10
6460,36,"DSM 20391, ATCC 9338, CCM 91, NCDO 215, NCIB 6991, CCUG 21453, NCTC 6991, JCM 1560, BCRC 10360, CECT 285, CIP 53.163, IAM 1083, IAM 1148, IFO 3071, LMG 8896, NBRC 3071, NCFB 215, NCFB 8028, NCIMB 6991, VKM B-1311, VKM B-1566, VTT E-71033, NBIMCC 505, NCIMB 8028",0,"Limosilactobacillus fermentum",10
,,,,,15
6576,,"CCUG 56446, CIP 106922, JCM 11122, DSM 13145, LMG 19473, TMW 1.666",1,"Limosilactobacillus frumenti",10
,,,,,15
6617,Kx156A7,"DSM 16045, CCUG 48454, LMG 22113, CIP 109873, JCM 15952",1,"Limosilactobacillus gastricus",15
6609,KR3,"CIP 107876, KCTC 3800, DSM 15946, CCUG 45722, LMG 20380, JCM 12531",1,"Limosilactobacillus ingluviei",10
,,,,,15
6608,"G35, G 35","DSM 14792, JCM 11425, CCUG 48824, AHU 1736, CIP 109877, CIP 108373, NITE 335",0,"Limosilactobacillus ingluviei",15
6584,S32,"DSM 13345, CCUG 43179, CIP 106485, JCM 12515, KCTC 21011, LMG 19534, NCIMB 13705",1,"Limosilactobacillus mucosae",10
,,,,,15
6486,5A1,"DSM 4864, ATCC 49062, CIP 105162, NCDO 2160, NCIB 8831, CCUG 37396, JCM 11028, CECT 4021, CIP 103255, JCM 7507, KCTC 3670, LMG 9848, NCIMB 8831",1,"Limosilactobacillus oris",10
,,,,,15
6575,1,"DSM 6035, JCM 11053, CCUG 37482, CIP 109875",1,"Limosilactobacillus panis",15
6507,"F 275","DSM 20016, ATCC 23272, CIP 109823, CCUG 33624, JCM 1112, BCC 49727, BCRC 14625, CECT 925, CIP 101887, IFO 15892, KCTC 3594, LMG 13557, LMG 9213, NBRC 15892, NCDO 2589, NCIMB 11951, NRRL B-14171, VTT E-92142",1,"Limosilactobacillus reuteri",10
,,,,,15
6506,15/7,"DSM 20015, CIP 109822",0,"Limosilactobacillus reuteri",15
6508,"F70, F 70","DSM 20053, CIP 109824",0,"Limosilactobacillus reuteri",15
6509,"65 A","DSM 20056, CIP 109825",0,"Limosilactobacillus reuteri",15
6558,"Lac 19","DSM 5837, ATCC 49540, NCTC 12197, CCUG 31452, JCM 9505, BCRC 14735, CECT 4089, CIP 105932, KCTC 3515, LMG 12891, NCFB 2810, NCIMB 702810, CSCC 5252",1,"Limosilactobacillus vaginalis",10
,,,,,15
6657,L489,"DSM 18630, CCUG 53453, CIP 109616, JCM 15611",1,"Liquorilactobacillus ghanensis",10
134408,332/64,"CIP 105447, SLCC 2080, CLIP 73019",0,"Listeria grayi",10
,,,,,5
138481,,"CIP 105916, ATCC 700545, API 88-05-013",0,"Listeria grayi",5
6871,58,"DSM 20649, ATCC 33090, NCTC 11288, WDCM 00017, CCUG 15531, CIP 80.11, CECT 910, JCM 32814, BCRC 14843, CCM 4030, LMG 11387",1,"Listeria innocua",5
135472,,"CIP 107775, CRBIP13.24, CLIP 11262",0,"Listeria innocua",5
135786,,"CIP 78.44",0,"Listeria innocua",5
138781,11202,"CIP 103212",0,"Listeria ivanovii",5
6872,"Li 1979","CCUG 15528, CCM 5884, NCTC 11846, CIP 78.42, CECT 913, DSM 20750, ATCC 19119, WDCM 00018, SLCC 2379, JCM 7681, BCRC 14844, KCTC 3444, LMG 11388, NCAIM B.02035, NRRL B-33017, VTT E-97771",1,"Listeria ivanovii subsp. ivanovii",5
6879,"CNL 89/5081","CCUG 36672, CCM 4698, DSM 12491, ATCC 49954, CIP 103466, CLIP 12229, JCM 32891, NCTC 12701",1,"Listeria ivanovii subsp. londoniensis",5
135260,,"CIP 103505, ATCC 49953, CLIP 12065",0,"Listeria ivanovii subsp. londoniensis",5
6875,"53 XXIII","DSM 20600, ATCC 15313, NCTC 10357, CCUG 15526, CIP 82.110, JCM 32892",1,"Listeria monocytogenes",10
,,,,,5
24152,1071/53,"DSM 27575, ATCC 13932, NCTC 10527, WDCM 00021, JCM 7675, CCM 5580, CIP 59.53, CCM 7202, LMG 21264, CECT 935, SLCC 1071/53, CLIP 78959",0,"Listeria monocytogenes",5
134872,,"CIP 81.47, SLCC 5329",0,"Listeria monocytogenes",10
,,,,,5
135230,,"CIP 78.34, ATCC 19113, CCM 5578, NCTC 5105, JCM 7673, SLCC 2373",0,"Listeria monocytogenes",5
135624,,"CIP 61.4, CLIP 89377",0,"Listeria monocytogenes",10
,,,,,5
135908,,"CIP 105449, CIP 78.32, CLIP 74903, SLCC 2755",0,"Listeria monocytogenes",5
135910,,"CIP 105457, CIP 78.37, ATCC 19114, CIP 60.88, NCTC 5214, CECT 934, LMG 16783, WDCM 00110, JCM 7674, CCM 5579, CLIP 74908, SLCC 2374",0,"Listeria monocytogenes",5
135942,4616/52,"CIP 54.165, CLIP 79078",0,"Listeria monocytogenes",10
,,,,,5
136060,,"CIP 52.118",0,"Listeria monocytogenes",10
,,,,,5
136221,CA,"CIP 103573",0,"Listeria monocytogenes",10
,,,,,5
136423,,"CIP 105550",0,"Listeria monocytogenes",5
136692,,"CIP 105448, ATCC 19112, CCM 5577, NCTC 5348, CIP 78.33, CLIP 74904, CCUG 33548, JCM 7672, SLCC 2372",0,"Listeria monocytogenes",5
136799,Nathalie,"CIP 55.143",0,"Listeria monocytogenes",15
,,,,,5
137585,10,"CIP 78.39, ATCC 19116, CCM 5882, JCM 7679, SLCC 2376",0,"Listeria monocytogenes",5
138758,19H3,"CIP 107164",0,"Listeria monocytogenes",10
,,,,,5
138784,"LL 347","CIP 103322, CLIP 10445",0,"Listeria monocytogenes",5
138803,V7,"CIP 103574",0,"Listeria monocytogenes",10
,,,,,5
139500,1916,"CIP 78.36, CCM 5881, JCM 7678, SLCC 2479",0,"Listeria monocytogenes",5
6876,1120,"CCUG 15530, CIP 100.100, CECT 917, NCTC 11856, CCM 3970, DSM 20751, ATCC 35967, CIP 100100, SLCC 3954, JCM 32815, BCRC 15361, LMG 11386, NCAIM B.01873",1,"Listeria seeligeri",10
,,,,,5
6878,V8,"DSM 20650, ATCC 35897, CIP 8149, SLCC 5334, CCUG 15529, CIP 81.49, NCTC 11857, CECT 919, CCM 3971, JCM 32816, BCRC 14851, LMG 11389, NCAIM B.01872",1,"Listeria welshimeri",5
17317,"99, Baumann 99","DSM 21205, ATCC 25916, CCUG 16398, CECT 4202, NCIMB 1900, NCTC 11316, LMG 3897, JCM 21191, BCRC 12918, CAIM 324, CECT 527, CIP 102762, CIP 106865, CIP 75.06, IAM 14408, IFO 15639, JCM 1145, KCTC 2732, NBRC 15639, NCCB 76038",1,"Listonella pelagia",5
158491,"Hls M16-52, HIsM16-52","DSM 109838, NBRC 12290, TBRC 7759, NBRC 112290",1,"Litorihabitans aurantiacus",10
133224,YSM-17,"KCTC 52249, NBRC 112330",1,"Litorisediminivivens gilvus",4
6421,N2,"CCUG 32234, DSM 20003, ATCC 35409, JCM 1094, BCRC 12934, CGMCC 1.1876, CIP 102811, KCTC 5061, LMG 9845, NCFB 2736, NCIMB 12863, NCDO 2736",1,"Loigolactobacillus bifermentans",10
6437,34,"CCUG 30666, DSM 20001, ATCC 25602, NCIB 9711, JCM 1164, BCRC 12935, CECT 982, CIP 103133, KCTC 3167, LMG 9196, NCFB 2741, NCIMB 9711, NRRL B-4391, VTT E-93487, NCDO 2741",1,"Loigolactobacillus coryniformis subsp. coryniformis",15
6439,30,"DSM 20004, ATCC 25600, NCIB 9712, CCUG 30667, JCM 1166, BCRC 14629, CECT 4129, CIP 103134, KCTC 3535, LMG 9197, NCFB 2740, NCIMB 9712, NRIC 1051, NRRL B-4390, NCDO 2740",1,"Loigolactobacillus coryniformis subsp. torquens",10
132051,R10SW5,"DSM 104149, CIP 107883, KMM 3788, LMG 22534",1,"Loktanella agnita",5
13672,R-8904,"DSM 16199, LMG 21507, JCM 21636, CIP 108322, IAM 15181, NBRC 102486",1,"Loktanella salsilacus",5
17466,B1953/27.1,"DSM 12574, ATCC BAA-11, CCUG 48040, CIP 107229",1,"Luteimonas mephitis",10
17473,BZ92r,"DSM 22344, CGMCC 1.8985, CIP 110133",1,"Luteimonas terricola",10-15
12621,,"DSM 10546, ATCC 51526, CIP 104067, IFO 12422, JCM 9415, NBRC 12422, OUT 8086, CCUG 38731, IMSNU 21283, KCTC 9794, NCIMB 13388, NRIC 1092, VKM Ac-1951",1,"Luteococcus japonicus",10
12623,5-3790,"DSM 15826, ATCC BAA-60, CCUG 38120, CIP 106441, JCM 11685, CCM 7172",1,"Luteococcus peritonei",10
133373,"GKX, A1600","MCCC 1K03193, KCTC 52361",1,"Luteolibacter flavescens",4
138368,1593,"CIP 106827, IEBC S05.001, NRRL B-23282",0,"Lysinibacillus fusiformis",10
1537,34hs-1,"DSM 18869, ATCC PTA-4993, CIP 108263, KCTC 3961, NBRC 100172, NRRL B-30641",1,"Lysinibacillus odysseyi",10
1532,"Gibson 1013, 1013","DSM 28, ATCC 14577, CCM 2120, JCM 2502, NCIB 9370, NCTC 10338, CCUG 7428, LMG 7134, BCRC 12825, CECT 33, CIP 65.30, IAM 13420, IFO 15095, KCTC 3346, NBRC 15095, NCCB 75018, NCIMB 9370, NRRL B-23268, VKM B-509, NCDO 1767",1,"Lysinibacillus sphaericus",10
1530,NRS-732,"DSM 2899, ATCC 245, CRBIP3.2498, CIP 52.88",0,"Lysinibacillus sphaericus",10
135275,,"CIP 103521, ATCC 17932",0,"Lysinibacillus sphaericus",10
135935,A20,"CIP 106828, NRRL NRS-800",0,"Lysinibacillus sphaericus",10
136346,25,"CIP 104788, ATCC 4525, CCM 2177",0,"Lysinibacillus sphaericus",10
137245,,"CIP 103415",0,"Lysinibacillus sphaericus",10
138013,,"CIP 102465",0,"Lysinibacillus sphaericus",10
138579,2518,"CIP 51.25, CRBIP3.2497",0,"Lysinibacillus sphaericus",10
139136,,"CIP 51.16, CRBIP3.2496",0,"Lysinibacillus sphaericus",10
139158,"471, NRS-344","CIP 52.89, IAM 1286, IFO 3341, NCIMB 8217, JCM 20140, BCRC 11066, NBRC 3341, NCCB 48026, OUT 8414, VKM B-712, VKM B-924, VKM B-926",0,"Lysinibacillus sphaericus",10
163929,UKS-15,"JCM 30983, KACC 18719",1,"Lysobacter lacus",4
157768,AM20-91,"DSM 104734, LMG 30011",1,"Lysobacter silvestris",0
14421,"C2F4, DD4516, DD 4516","CCUG 38365, CCM 4655, DSM 15607, ATCC 51825, CIP 105714",1,"Macrococcus bovicus",10
14423,,"DSM 19358, CCM 4811, CCUG 47200, CIP 108167, LMG 21712",1,"Macrococcus brunensis",10
14422,"DD9350, H8h3, DD 9350","DSM 15609, ATCC 51831, CCUG 38363, CCM 4653, CIP 105716",1,"Macrococcus equipercicus",10
138235,,"CIP 105718, ATCC 51832",0,"Macrococcus equipercicus",10
14424,,"DSM 19357, CCM 4809, CCUG 47201, CIP 108166, LMG 21711",1,"Macrococcus hajekii",10
14425,,"DSM 19359, CCM 4815, CCUG 47199, CIP 108165, LMG 21713",1,"Macrococcus lamae",10
2978,P1,"DSM 15619, CIP 108194, JCM 12706, CCUG 64012",1,"Malikia granosa",5
14656,"DD 791, BM 12488, DD791","CCM 4835, DSM 15613, ATCC 700058, CCUG 39509 A, CIP 105826",0,"Staphylococcus sciuri",10
11723,"B558, P925","DSM 19638, CCUG 38457, CIP 106063",1,"Mannheimia glucosida",15
11721,"1266/56A&B, 1266 A & B","DSM 10531, ATCC 33396, NCTC 9380, CIP 103426, CCM 5141, CCUG 408",1,"Pasteurella haemolytica",15
136786,"N 236","CIP 104773",0,"Pasteurella haemolytica",15
136943,S66,"CIP 108335",0,"Pasteurella haemolytica",15
11724,,"DSM 21141, CCUG 38470, CIP 106062, HPA 92",1,"Mannheimia ruminalis",15
11725,177,"DSM 19166, CCUG 38462, CIP 106064",1,"Mannheimia varigena",15
5614,CL-AP4,"DSM 21422, JCM 15445, KCCM 90069",1,"Maribacter antarcticus",04-15
,,,,,10
133148,HPTF-2,"KCTC 52251, NBRC 112297",1,"Maribacter litorisediminis",10
,,,,,4
5605,,"DSM 16471, CCUG 48008, KCTC 12967, KCTC 42563, KMM 3947, CIP 108494",1,"Maribacter orientalis",5
167419,Y2-1-60,"MCCC 1K04285, KCTC 72884",1,"Maribellus sediminis",15
6208,"CM 11","DSM 4734, ATCC 15268, JCM 21108, CIP 106103, IAM 14255, NBRC 102484, NCIMB 2209, VKM B-1510",1,"Maricaulis maris",10
6207,"CM 13","DSM 4729, ATCC 15269, JCM 21107, IAM 14254, NBRC 102483, NCIMB 2022, VKM B-1511, CIP 106104",0,"Maricaulis maris",10
6211,,"DSM 16078, CIP 107440, LMG 19863, MCS 25, KCTC 12215",1,"Maricaulis parjimensis",10
6212,VC-5,"DSM 16079, CIP 107438, LMG 21018, VKM B-1513, KCTC 12217",1,"Maricaulis virginensis",10
6209,,"DSM 16076, CIP 107441, LMG 19865, MCS 6, KCTC 12218",1,"Maricaulis washingtonensis",10
159708,F2,"KCTC 42953, MCCC 1H00149",1,"Marinicella sediminis",<10
131750,,"DSM 26891, ATCC 19041, CIP 104809, IFO (now NBRC) 15948, JCM 21150, LMG 1346, NCIMB 2216, DSM 6480, IAM 14310, NBRC 15948, IFO 15948",1,"Marinilabilia salmonicolor",15
,,,,,5
17812,,"DSM 2097, ATCC 19043, IAM 14297, NCIMB 2217, Cy s2, JCM 21137, CIP 104810, LMG 13037, LMG 8387, LMG 8607, NBRC 14957, IFO 14957",0,"Marinilabilia salmonicolor",5
2278,LT20,"DSM 16108, JCM 12337, CIP 108666",1,"Marinilactibacillus piezotolerans",5
2279,M13-2,"DSM 19582, IAM 14980, NBRC 100002, NCIMB 13873, JCM 21451, NRIC 0510, CIP 108048",1,"Marinilactibacillus psychrotolerans",5
157905,TPS16,"DSM 46825, TBRC 5138",1,"Marinitenerispora sediminis",6.0-12.0
493,HP15,"DSM 23420, CIP 110141, NCBI AY241552",1,"Marinobacter adhaerens",4
483,SW-156,"DSM 16072, JCM 12324, KCTC 12184, CIP 108614",1,"Marinobacter daepoensis",4
481,SW145,"DSM 16070, JCM 12323, CGMCC 1.8487, KCTC 12185, CIP 108615",1,"Marinobacter flavimaris",4
175404,BF05_4,"DSM 106148",1,"Marinobacter gelidimuriae",15
478,SM19,"DSM 15157, CCM 7048, CIP 107627, NCIMB 13907",1,"Marinobacter lipolyticus",5
