ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
10481,ISL775/91,"DSM 17688, ATCC 51410, CCM 4587, CCUG 4007, CIP 103940, LMG 5135, NCTC 12742",1,"Neisseria weaveri",45
135115,"CNPM 11","CIP 103941, CCUG 4130 B",0,"Neisseria weaveri",45
135338,"CNPM 8","CIP 103942, CCUG 9689",0,"Neisseria weaveri",45
135339,"CNPM 6","CIP 103943, CCUG 9690",0,"Neisseria weaveri",45
135340,"CNPM 7","CIP 103944, CCUG 9693",0,"Neisseria weaveri",45
138902,"CNPM 9","CIP 103945, CCUG 22467",0,"Neisseria weaveri",45
10494,"CL 194/78, Vandamme R-24681, CNPE12, D5986","DSM 21643, ATCC 29859, CDC D5986, LMG 23012, NCTC 12230, CIP 104144",1,"Neisseria zoodegmatis",45
135418,"CL 724/80, CNPE22, C669","CIP 104145, NCTC 12231, LMG 23014",0,"Neisseria zoodegmatis",45
135424,"CNPE6, E764","CIP 104131, ATCC 33181",0,"Neisseria zoodegmatis",45
1214,"IDA 1115, R-16315","DSM 15601, CIP 108807, LMG 21833, JCM 21706, IAM 15255",1,"Neobacillus bataviensis",50-55
,,,,,55
1213,"IDA 1937, R-16337","DSM 15600, CIP 108808, LMG 21831, JCM 21707, IAM 15256, NBRC 102427",1,"Neobacillus drentensis",45
,,,,,50-55
,,,,,55
1251,B1801T,"DSM 18237, LMG 17489, NCIMB 13771, Rcp Sm1, JCM 21708, CIP 106910, IAM 15257, KCTC 13885, KCTC 3851, LMG 19448, NBRC 102428",1,"Neobacillus fumarioli",45
,,,,,50
,,,,,52
,,,,,55
1216,"IDA 3307, R-15439","DSM 15603, CIP 108805, LMG 21837, JCM 21709, IAM 15258, NBRC 102450",1,"Neobacillus novalis",50-55
,,,,,55
164404,YLB-04,"JCM 32872, MCCC 1A12711",1,"Neobacillus piezotolerans",45
1217,"IDA 0086, R-16300, ISA0086","DSM 15604, CIP 108804, LMG 21838, JCM 21710, IAM 15259, KCTC 13572, NBRC 102451",1,"Neobacillus soli",55
1215,"IDA 3632, R-15447","DSM 15602, CIP 108806, LMG 21834, JCM 21711, IAM 15260, KCTC 13573, NBRC 102452",1,"Neobacillus vireti",45
,,,,,55
13626,,"DSM 11542, ATCC 43677, CIP 105585, JCM 20973, LMG 6214, NBRC 14965, CCUG 27880, HAMBI 540, IAM 13631, IFO 14965, NZP 5563, OUT 30006",1,"Neorhizobium galegae",45
13632,"S 02, S02","DSM 21817, ATCC BAA-115, CIP 105757, LMG 18254",1,"Neorhizobium huautlense",45
13682,2SM4,"DSM 16309, CCUG 49433, CECT 5292, CIP 108404",1,"Nereida ignava",45
7763,EL-30T,"CCUG 47141, JCM 11953, DSM 12544, CIP 107030, IFAM EL-30",1,"Nesterenkonia lacusekhoensis",45
7766,,"DSM 15666, CCTCC AA 203010, CIP 108679, KCTC 19013, YIM 70081, JCM 13019, CIP 107970, JCM 19019",1,"Nesterenkonia lutea",45
1209,Fo-92,"DSM 15077, ATCC BAA-519, CIP 108262",1,"Bacillus nealsonii",45
,,,,,55
10424,MI55-1,"DSM 16512, JCM 12459",1,"Nitratiruptor tergarcus",55
164409,,"JCM 32893, KCTC 15925",1,"Nitrosophilus alvini",60
160832,HRV44,"DSM 111345, JCM 34002",1,"Nitratiruptor labii",55
164074,,"JCM 31473",0,"Nitrososphaera gargensis",45
10731,VA-12,"DSM 44432, ATCC 23824, ATCC BAA-279, IMMIB D-1599, IMMIB N-63, JCM 10984, NBRC 100374, CCUG 45938, CIP 106822, IMMIB D-1592, CGMCC 4.1723, IFM 10029",1,"Nocardia abscessus",45
10627,,"DSM 44684, CCTCC AA 001030, CIP 108434, YIM 30243, JCM 13373, IFM 10588, NBRC 108234",1,"Nocardia alba",45
10798,,"DSM 44821, IFM 0323, JCM 12396, NBRC 100462, CIP 108869",1,"Nocardia anaemiae",45
10786,,"DSM 44729, IFM 0575, JCM 12118, NBRC 100135, CIP 108631",1,"Nocardia araoensis",45
10779,,"DSM 44731, CIP 108682, IFM 10035, JCM 12120, NBRC 100137",1,"Nocardia arthritidis",45
10775,,"DSM 44668, JCM 11892, NBRC 100129, CCUG 48826, IFM 0245, CIP 108374",1,"Nocardia asiatica",45
10640,"727, GA 875, M 170-6, M170-6","DSM 43757, ATCC 19247, CCM 2754, DSM 43373, IMET 7547, JCM 3384, NCTC 11293, CCUG 10073, PSA 165, CECT 3051, CGMCC 4.1165, CIP 104503, HUT 6572, IFM 0319, IFO 15531, KCTC 9956, MTCC 274, NBRC 15531, NCAIM B.01954, NCIMB 12082, NRRL B-3828, PCM 2254",1,"Nocardia asteroides",45
10768,"02, O2 (AS 4.1521)","CCUG 46096, DSM 44636, AS 4.1521, CIP 107257, IFO 16342, JCM 10666, NBRC 16342, CGMCC 4.1521, IFM 10174, KCTC 19931, NCIMB 13870",1,"Nocardia beijingensis",45
10650,"381, 631, GA 876, 0236, 845, Jr 381, 337","DSM 43758, ATCC 19296, CBS 330.54, IFO 14402, IMRU 845, JCM 3374, NBRC 14402, NCTC 11294, CCT 3439, CCUG 10074, CCUG 10098, CECT 3052, CIP 104502, IFM 0236, IMSNU 21222, IMSNU 21223, NCIMB 12083, VKM Ac-863",1,"Nocardia brasiliensis",45
10654,0029,"DSM 43024, ATCC 15333, IFO 12119, IMRU 1086, KCC A-0029, NBRC 12119, RIA 709, CCUG 46115, JCM 3029, BCRC 13389, CGMCC 4.1163, CIP 104508, IFM 0283, IMET 9542, IMSNU 20103, IMSNU 21207, KCCM 12521, KCTC 9370, NRRL B-2896, VKM Ac-936, IMRU 1086W",1,"Nocardia brevicatena",45
10788,F829,"DSM 44831, AS 4.1728, IFM 10344, JCM 11508, BCRC 16365, CGMCC 4.1728, CIP 108001, NBRC 108228, CIP 108101",1,"Nocardia caishijiensis",45
10655,30,"CCUG 48177, CIP 104509, IFO 14403, JCM 3375, NRRL B-1336, DSM 43397, ATCC 6847, IMRU 3419, NCTC 3527, DSM 43580, JCM 30727, BCRC 13693, CCM 2756, CGMCC 4.1167, CGMCC 4.1733, IFM 0237, IMET 7504, IMSNU 21185, KCTC 9957, NBRC 14403, VKM Ac-814",1,"Nocardia carnea",45
10762,"N1301, Y9","DSM 44546, CIP 108826, CCT 5601, JCM 12209, BCRC 16366, IFM 10366, NBRC 101014",1,"Nocardia cerradoensis",45
10765,NB4H,"DSM 44597, ATCC 700418, JCM 10500, CCUG 46826, CIP 105895, IFM 10173, NBRC 100342",1,"Nocardia crassostreae",45
138102,"769, A-0208","CIP 104823, JCM 3208, BCRC 13744, IFM 0850, IMSNU 21191",0,"Nocardia diaphanozonaria",45
10795,,"DSM 44890, CCUG 50200, CIP 108553, IMMIB N-402, JCM 13394, JCM 13374, IFM 10589, NBRC 108235",1,"Nocardia elegans",45
10796,,"DSM 44891, CCUG 50201, CIP 108554, IMMIB N-403",0,"Nocardia elegans",45
10733,10.268-1,"DSM 44480, CCRC 13725, IFO 14341, JCM 3332, KCC A-0332, NBRC 14341, NRRL B-16176, CCUG 46925, BCRC 13725, CGMCC 4.1175, CIP 104511, IFM 0851, IMSNU 21181, IMSNU 21192, KCTC 9371, NBRC 108225",1,"Nocardia flavorosea",45
10751,S1,"DSM 44489, CIP 107226, JCM 11440, NBRC 100377, NCIMB 13759, CCUG 46120, CCUG 46296, IFM 10318",1,"Nocardia fluminea",45
136777,,"CIP 104513, IFO 14340, JCM 10427, BCRC 13734, NBRC 14340, DSM 100631, IMSNU 21193",1,"Nocardia fusca",45
10778,,"DSM 44732, CIP 108597, IFM 10084, JCM 12121, NBRC 100133",1,"Nocardia higoensis",45
10782,,"DSM 44667, JCM 11891, NBRC 100128, IFM 0092, CIP 108421",1,"Nocardia inohanensis",45
135093,"IMIB RIN-622","CIP 108223",0,"Nocardia inohanensis",45
15991,"S673, N9, A-0163","DSM 43191, CBS 481.70, CCRC 12359, CIP 104822, IMRU 3856, JCM 3163, KCC A-0163, NCIB 9386, NRRL B-16174, BCRC 12359, CGMCC 4.1132, IFM 0852, NBRC 108226, NCIMB 9386",0,"Nocardia italica",45
10722,,"DSM 44952, CIP 108295, JCM 14590, IFM 10801, NBRC 108244, OFN 785-81",1,"Nocardia mexicana",45
10774,"SBHROA6, SBH<SUB>R</SUB>OA6","DSM 44717, NCIMB 13955, JCM 12604, CIP 108429, IFM 10560, NBRC 108232",1,"Nocardia neocaledoniensis",45
10785,,"DSM 44670, JCM 11894, NBRC 100131, IFM 0330, CIP 108423",1,"Nocardia niigatensis",45
10742,"23095, 2338, R443(1), R443","DSM 44481, ATCC 33726, CCRC 13746, CIP 104777, IFM 0290, IFO 15556, JCM 6044, NBRC 15556, CCUG 45939, BCRC 13746, CECT 3056, CGMCC 4.1705, CGMCC 4.1879, IMSNU 21197, IMSNU 21201, KCTC 9959, VKM Ac-1971",1,"Nocardia nova",45
10738,"2-40, A-0288","DSM 43843, IAM 0501, JCM 3288, KCC A-0288, NRRL B-16175, BCRC 11086, CIP 104825, IAM 501, IFM 0854, IMSNU 21182, KCTC 3489, NBRC 103080, VKM Ac-1079",0,"Nocardia nova",45
136350,"93, 23006","CIP 104840, IFM 0309, JCM 9098, IMSNU 21198",0,"Nocardia nova",45
138476,23205,"CIP 104839, IFM 0308, JCM 9097, IMSNU 21205",0,"Nocardia nova",45
138108,,"CIP 104836, IFM 0273, JCM 7792",0,"Nocardia otitidiscaviarum",45
10787,,"DSM 44730, IFM 0784, JCM 12119, NBRC 100136, CIP 108644",1,"Nocardia pneumoniae",45
10800,,"DSM 44932, CCTCC AA 204004, KCTC 19027, YIM 33361, CIP 108883",1,"Nocardia polyresistens",45
10726,,"DSM 44290, ATCC 51512, CCUG 35436, CIP 104600, JCM 9894, CGMCC 4.1880, IFM 0624, NBRC 108224",1,"Nocardia pseudobrasiliensis",45
137271,,"CIP 104598",0,"Nocardia pseudobrasiliensis",45
137273,,"CIP 104599, ATCC 51511, JCM 9893, IFM 0623",0,"Nocardia pseudobrasiliensis",45
137424,"N 649","CIP 104602",0,"Nocardia pseudobrasiliensis",45
139250,"N 249","CIP 104601",0,"Nocardia pseudobrasiliensis",45
138103,"A-0289, 2-39","CIP 104826, IAM 0502, JCM 3289, IAM 502",0,"Nocardia pseudosporangifera",45
138104,"2-41, A-0290","CIP 104827, IAM 0503, JCM 3290, IAM 503",0,"Nocardia pseudosporangifera",45
10767,,"DSM 44599, CCUG 48752, NRRL B-24204, IMMIB R-145, JCM 13031, CIP 108222, IFM 10564, NBRC 108233",1,"Nocardia puris",45
10749,W30,"DSM 44488, NBRC 100376, NCIMB 13760, JCM 11441, CCUG 46119, CCUG 46433, CIP 107223, IFM 10177",1,"Nocardia salmonicida subsp. cummidelens",45
10752,"44691, R89","DSM 44490, CIP 107225, JCM 11439, NBRC 100378, NCIMB 13758, CCUG 46121, CCUG 46295, IFM 10176",1,"Nocardia salmonicida subsp. cummidelens",45
10727,"A-7604, Rucker","DSM 40472, ATCC 27463, CBS 694.72, IFO 13393, ISP 5472, JCM 4826, NBRC 13393, NRRL B-2778, RIA 1354, BCRC 12441, CGMCC 4.1136, CGMCC 4.1502, CIP 104517, IFM 10710, IMSNU 21183, KCTC 9372, NRRL B-12385",1,"Nocardia salmonicida subsp. salmonicida",45
137669,71-N45,"CIP 104518, IFO 14426, JCM 3342, NRRL B-16249, BCRC 13735, CGMCC 4.1187, IFM 0855, NBRC 14426, CIP 104781",0,"Nocardia salmonicolor",45
10725,"NA 8191","DSM 44129, ATCC 43993, CCUG 46828, CIP 104778, IFO 15557, JCM 3360, NBRC 15557, NCIMB 13256, VKM Ac-1967, BCRC 13745, IFM 0286, IMSNU 21188",1,"Nocardia seriolae",45
138105,,"CIP 104831, JCM 3361",0,"Nocardia seriolae",45
138106,,"CIP 104833, JCM 5849, IMSNU 21189",0,"Nocardia seriolae",45
139218,,"CIP 104830, JCM 3359, IMSNU 21187",0,"Nocardia seriolae",45
10777,,"DSM 44733, CIP 108598, IFM 10311, JCM 12122, NBRC 100134",1,"Nocardia shimofusensis",45
140491,,"TBRC 5149, NBRC 109590, IFM 11456",1,"Nocardia shinanonensis",45
10791,,"DSM 44766, IFM 10088, JCM 12236, CIP 108510, NBRC 100364",1,"Nocardia sienata",45
10780,MS1-3,"DSM 44801, CIP 108681, NBRC 100417, JCM 13313, IFM 10572",1,"Nocardia takedensis",45
10773,"GW 39-1573, GW39-1573T","DSM 44704, CIP 107929, CCUG 49019, JCM 12693, IFM 10554, NBRC 101015",1,"Nocardia tenerifensis",45
10790,,"DSM 44765, IFM 0937, JCM 12235, CIP 108506, NBRC 100365",1,"Nocardia testacea",45
10794,,"DSM 44808, IFM 10145, JCM 12356, CIP 108722, NBRC 100428",1,"Nocardia thailandica",45
10717,"3426, 16, strain 16","DSM 43405, ATCC 6865, DSM 43582, IFO 15921, IMRU 3426, NBRC 15921, NCTC 2392, CCUG 45937, CIP 104841, JCM 9099, CCM 2776, CCUG 4.1169, IFM 0333, IMET 7500, NRRL B-16037, VKM Ac-867",1,"Nocardia transvalensis",45
136349,"193, Jr 366, A-0319","CIP 104829, IFM 0203, JCM 3319, BCRC 13612",0,"Nocardia transvalensis",45
10719,A-0224,"DSM 43136, CBS 224.60, CCRC 13368, CIP 104824, IFO 13702, JCM 3224, KCC A-0224, LBG A 3004, NBRC 13702, NCIB 963, ETH 26650, BCRC 13368, CGMCC 4.1137, CIP 106796, IFM 0856, IMSNU 21186, LBG A-3004",1,"Nocardia uniformis",45
10721,"BG 19, Schering 245, BG19, 245","DSM 43285, ATCC 11092, CBS 247.55, CCM 2757, IFO 15922, IMET 7503, IMRU 3500, JCM 3395, NBRC 15922, CCUG 46116, BCRC 13695, CIP 104899, ICMP 15782, ICMP 5814, IMSNU 21184, NCPPB 954, NRRL WC-3500, VKM Ac-1336, VKM Ac-856, CCRC 13695",1,"Nocardia vaccinii",45
10793,,"DSM 44807, IFM 0391, JCM 12354, CIP 108721, NBRC 100427",1,"Nocardia vermiculata",45
137215,,"CIP 102915, IP 721",0,"Nocardia veterana",45
10770,MK703-102F1,"DSM 44638, CIP 107372, FERM P-16580, IFO 16497, JCM 10988, NBRC 16497, IFM 10175",1,"Nocardia vinacea",45
133101,ST01-07,"BCC 45622, NBRC 109069",1,"Nocardia xestospongiae",45
10784,,"DSM 44669, JCM 11893, NBRC 100130, IFM 0265, CIP 108422",1,"Nocardia yamanashiensis",45
11116,KSL-1,"DSM 16699, KCTC 19037, JCM 13365, BCRC 16826, CIP 108736",1,"Nocardioides alkalitolerans",45
11109,"EL-17K, EL-17K T","DSM 11439, ATCC BAA-164, JCM 11266, NBRC 100371, NCFB 3076, CIP 106993, KCTC 9944, NCIMB 703076, VKM Ac-2523",1,"Nocardioides aquaticus",45
11118,GW-9,"DSM 17295, CIP 108375, JCM 11813, KCCM 41647",1,"Nocardioides aquiterrae",45
11115,JC2055,"DSM 16411, IMSNU 14028, JCM 12124, KCTC 9920, CGMCC 4.6875, CIP 108507, IAM 15306",1,"Nocardioides ganghwensis",45
11110,,"DSM 15529, CIP 107017, JCM 10703, KCTC 0457BP, NRRL B-24725, NSP 41",1,"Nocardioides nitrophenolicus",45
11112,,"DSM 16090, NCIMB 14004, BAS 3, JCM 14342, CGMCC 4.6882, CIP 108901, IAM 15341",1,"Nocardioides oleivorans",45
11111,OS4,"DSM 15530, CIP 106800, JCM 10369, KCTC 0074BP",1,"Nocardioides pyridinolyticus",45
11215,"49, SNG49","DSM 44442, JCM 13853, NRRL B-24244, CGMCC 4.2109, NBRC 104164, CIP 108419",1,"Nocardiopsis aegyptia",45
11176,,"DSM 40465, ATCC 23612, CBS 693.72, CIP 106424, IFO 13392, INA 6476/62, ISP 5465, KCC S-0717, NBRC 13392, PCM 2490, RIA 1353, JCM 4717, BCRC 15175, BCRC 16386, CGMCC 4.2086, IFM 10203, IMSNU 21332, MTCC 1102, VKM Ac-1882, VKM Ac-1885, DSM 40645",1,"Nocardiopsis alborubida",45
11166,,"DSM 43111, ATCC 23218, IAM 14287, IMET 9605, IMRU 509, JCM 7437, NCTC 10488, BCRC 16260, CCM 2713, CGMCC 4.1231, CGMCC 4.2088, CIP 107115, IFM 0212, IFO 14626, IMSNU 20106, IMSNU 21331, KACC 20027, KCTC 9190, MTCC 1411, NBRC 14626, NRRL B-5397, PCM 2492, VKM Ac-797, VTT E-991431",1,"Nocardiopsis dassonvillei subsp. dassonvillei",45
11210,F100,"DSM 44410, JCM 11760, NRRL B-24124, BCRC 16376, CGMCC 4.2084, CIP 107430, NBRC 100347, VKM Ac-2519",1,"Nocardiopsis halotolerans",45
11199,HA-9,"DSM 44524, JCM 10721, KCTC 9831, BCRC 16383, CGMCC 4.2083, CIP 108008, NBRC 100348",1,"Nocardiopsis kunsanensis",45
11209,114,"DSM 44598, CIP 107788, KBS 6, NRRL B-24159, JCM 12409, BCRC 16377, CGMCC 4.2089, NBRC 101841, VKM Ac-2522",1,"Nocardiopsis metallicus",45
11217,,"DSM 44839, CCTCC AA 204009, KCTC 19003, YIM 90010, JCM 13364, CIP 108478",1,"Nocardiopsis salina",45
11195,,"DSM 44380, CCRC 12529, CIP 106425, IFO 14201, JCM 3357, NBRC 14201, NRRL 12026, VKM Ac-942, BCRC 12529, CGMCC 4.1174, IFM 0242",1,"Nocardiopsis trehalosi",45
11202,,"DSM 44381, CIP 106426, VKM Ac-1457, JCM 10877, CGMCC 4.2092, ATCC 15732, CBS 674.72, IFO 13373, RIA 1334, ISP 5381, IPV 398",1,"Nocardiopsis tropica",45
135078,,"CIP 107980, DSM 44589, CCTCC AA 99004, CCRC 16285, YIM 90004, JCM 12328, BCRC 16285, NBRC 104162, NRRL B-24158",1,"Nocardiopsis xinjiangensis",45
140579,NR4-ASC07,"TISTR 2465, NBRC 112327",1,"Nonomuraea rhodomycinica",50
140672,SC1-1,"BCC 66361, NBRC 110006, DSM 114115, TBRC 3208",1,"Nonomuraea stahlianthi",45
158573,L54-1-50,"KCTC 52312, MCCC 1A05150",1,"Oceanibaculum nanhaiense",50
13866,PRQ-67,"DSM 22673, LMG 25334",1,"Oceanicella actignis",50
23242,PRQ-68,"DSM 22674",0,"Oceanicella actignis",50
24525,CLW,"DSM 24423, CGMCC 1.10808, LMG 26245, MCCC 1A06272",0,"Oceanicella actignis",54
,,,,,55
24526,LQ,"DSM 24424",0,"Oceanicella actignis",55
14319,R1,"DSM 2029, ATCC 27000",1,"Oceanispirochaeta litoralis",47-75
,,,,,65
16713,St55B,"DSM 15757, NBRC 100063",1,"Oceanithermus desulfurans",60
16712,506,"DSM 14977",1,"Oceanithermus profundus",60
1372,HTE831,"DSM 14371, JCM 11309, CGMCC 1.8876, CIP 107618, KCTC 3954",1,"Oceanobacillus iheyensis",45
134115,R-2,"JCM 12661, NCIMB 14022, BCRC 17790, CGMCC 1.8877, CIP 108867",1,"Oceanobacillus oncorhynchi",45
,,,,,55
1373,mccs2171,"DSM 14867, LMG 19492, CCUG 54775, KCTC 3821, CIP 108264",1,"Oceanobacillus picturae",45
,,,,,55
18136,OCT74,"DSM 24906, JCM 15580, LMG 24865",1,"Oceanotoga teriensis",56.5
170127,LCB8,"KCTC 72031, CGMCC 1.13984",1,"Ochrobactrum teleogrylli",50
132057,307,"DSM 28635, CIP 106731",1,"Octadecabacter antarcticus",45
6813,,"DSM 17330, JCM 13282, NRIC 0645, CIP 109430",1,"Oenococcus kitaharae",45
6810,"Baudry 1","DSM 20252, ATCC 23279, NCDO 1674, JCM 6125, BCRC 14062, CCUG 30067, CCUG 30199, CCUG 32250, CECT 217, CIP 106144, KCTC 3072, LMG 9851, NBRC 100497, NCIMB 11648, NRIC 1543, NRRL B-3472, VTT E-97832",1,"Oenococcus oeni",45
138251,,"CIP 105837, NCIMB 701707, NCDO 1707, ATCC 23277",0,"Oenococcus oeni",45
2380,DFA-19,"DSM 43852, ATCC 35307, HMGB B 1078, IFO 14295, IMET 7687, JCM 7350, NBRC 14295, NRRL B-16223, CCUG 47127, CIP 107637, IAM 14864, JCM 21363, VKM Ac-1048, VTT E-072708",1,"Oerskovia enterophila",45
2381,,"CCUG 47105, CIP 108256, DSM 14281, IMET 7003, JCM 11755, LMG 20385, NBRC 106154",1,"Oerskovia paurometabola",45
23712,8-4-E12,"DSM 23947, LMG 27601",1,"Oikeobacillus pervagus",45
164626,,"JCM 33661, KCCM 43313",1,"Oricola thermophila",45
1381,,"DSM 15681, CCM 7096, WSBC 24001, CIP 109287",1,"Ornithinibacillus bavariensis",45.0
1383,,"DSM 22953, CCUG 53201",1,"Ornithinibacillus contaminans",50.0
6273,2115-028,"DSM 12335, ATCC BAA-9, IFO 16434, NBRC 16434, CCUG 43142, HKI 0125, JCM 11538, CIP 106364, IAM 14900, NCIMB 13613",1,"Ornithinicoccus hortensis",45
5625,11-14-5,"DSM 15997, CCUG 23171, LMG 9086, MCCM 01774, CIP 104009, ATCC 51463",1,"Ornithobacterium rhinotracheale",45
7523,,"DSM 20115, ATCC 11442, CCUG 23888, NCIB 9541, LMG 3822, JCM 2520, BCRC 12111, CGMCC 1.1924, CIP 106988, IAM 14585, IFO 15510, KCTC 3380, NBRC 15510, NCIMB 9541, NRIC 0152, VKM Ac-1978, CCRC 12111",1,"Paenarthrobacter histidinolovorans",45
7619,Cr-2,"DSM 20138, ATCC 14264, NCPPB 1228, CCUG 23889, LMG 3659, LMG 7254, CIP 107004, CCM 4967, JCM 12267, CECT 4207, CFBP 1380, HAMBI 1849, IAM 14586, ICMP 2607, IFO 15514, NBRC 15514, VKM Ac-1987, PDDCC 2607",1,"Paenarthrobacter ilicis",45
7592,G2-1,"DSM 15232, CCM 4924, JCM 14115, CIP 108435, IAM 15314",1,"Paenarthrobacter nitroguajacolicus",45
140618,L14,"CGMCC 1.15420, JCM 31170",1,"Paenibacillus aceti",55
11564,10,"DSM 1327, CIP 107437, KCTC 3848",1,"Paenibacillus agarexedens",55
11570,65,"DSM 1355, CIP 107436, KCTC 3849",1,"Paenibacillus agaridevorans",45
,,,,,55
11459,1347,"DSM 5050, NRRL NRS-1347, JCM 9068, ATCC 51185, CIP 103122, IFO 15375, NBRC 15375, NCIMB 12517",1,"Paenibacillus alginolyticus",45
134087,20CM,"LMG 22078, CECT 5836, CIP 108571",1,"Paenibacillus antarcticus",45
,,,,,55
11515,"BX 3","DSM 5581, ATCC 29575, NCIMB 13506, NRRL NRS-1438, CIP 104902",1,"Paenibacillus apiarius",45
,,,,,55
140714,RC11,"KCTC 33816, LMG 29659, TISTR 2452, JCM 32623",1,"Paenibacillus aurantiacus",45
11555,CM1,"DSM 13822, NCIMB 13761, CIP 107224",1,"Paenibacillus azoreducens",55
11504,"P3 L-5","DSM 5976, ATCC 35681, LMG 14658, CIP 104586",1,"Paenibacillus azotofixans",45
,,,,,55
11585,BP-23,"DSM 15478, CECT 7022, CIP 108718",1,"Paenibacillus barcinonensis",55
11545,B-142,"DSM 11731, IFO 15958, JCM 9905, NBRC 15958, NRRL B-142, HSCC 442, PCI 221, ATCC 9966, ATCC BAA-725, CCM 1084, CECT 375, CIP 105254, IAM 1112, IFO 3329, KCTC 3758, LMG 14457, NBRC 3329, NCIMB 8144",1,"Paenibacillus chibensis",55
11558,WN9,"DSM 15045, JCM 10939, KCTC 8951, BCRC 17344, CIP 107433, KCTC 8951P",1,"Paenibacillus chinjuensis",55
11514,EAG-3,"DSM 11030, IFO 15660, NBRC 15660, JCM 12162, CCM 4527, CIP 104914, KCCM 41400, KCTC 3791, LMG 18047, NRRL B-23119, EAG 3",1,"Paenibacillus chitinolyticus",45
,,,,,55
11582,B1768,"DSM 16945, CIP 108109, LMG 18439, SSI 068, KCTC 3998",1,"Paenibacillus cineris",55
132589,LC2-13A,"DSM 101873, NRRL B-65368, UICC B-42",1,"Paenibacillus cisolokensis",45
,,,,,45-50
11581,B1718,"DSM 16944, CIP 108110, LMG 18419, SSI 018, KCTC 3999",1,"Paenibacillus cookii",55
11509,Yk9,"DSM 10247, IFO 15724, NBRC 15724, JCM 12163, ATCC 51898, CCM 4536, CIP 104575, HSCC 491, KCTC 3759, LMG 18050, NRRL B-23243",1,"Paenibacillus curdlanolyticus",45
,,,,,55
11561,AP-20,"DSM 15491, JCM 11236, KCTC 3745, BCRC 17345, CIP 107805",1,"Paenibacillus daejeonensis",45
11606,T168,"DSM 18844, CIP 105967, BGSC 30A1, BGSC 30A1T",1,"Paenibacillus dendritiformis",55
136467,C168,"CIP 105968, BGSC 30A2",0,"Paenibacillus dendritiformis",55
11503,,"DSM 1735, ATCC 27763, LMG 15707, VPI 6563-1, CIP 105291",1,"Paenibacillus durus",45
,,,,,55
137699,T7,"CIP 105814, VKPM B-7517, DSM 12974",1,"Paenibacillus edaphicus",45
,,,,,55
11513,"EAG-5, EGA 5","DSM 11029, IFO 15659, NBRC 15659, JCM 12161, CCM 4526, CIP 104913, KCTC 3748, LMG 18048, NRRL B-23118",1,"Paenibacillus ehimensis",45
,,,,,55
11588,GMP01,"DSM 17253, CECT 5760, LMG 20987, CIP 108371",1,"Paenibacillus favisporus",55
11495,"S93, B-14679","DSM 5162, ATCC 49278, IFO 15330, NBRC 15330, NCIB 12809, CCUG 28523, NRRL B-14679, CIP 106935, LMG 12239, NCIMB 12809",1,"Paenibacillus glucanolyticus",55
11590,DS-1,"DSM 17608, CIP 107742, JCM 11221, KCTC 3808, NRRL B-23455, IFO 16618, NBRC 16618",1,"Paenibacillus glycanilyticus",55
11559,"RSA 19, RSA19","DSM 15220, ATCC BAA-95, LMG 19080, CIP 107688",1,"Paenibacillus graminis",45
,,,,,55
11608,SG,"DSM 22253, JCM 12520, KCTC 3919, CIP 108497",1,"Paenibacillus hodogayensis",45
,,,,,55
11549,"14, NRS-1356","DSM 11733, IFO 15959, JCM 9907, NBRC 15959, NCIMB 13573, NRRL NRS-1356, CCUG 50778, CIP 105253, LMG 18051, HSCC 309, KCTC 3760",1,"Paenibacillus illinoisensis",45
,,,,,55
11511,YK205,"DSM 10249, IFO 15729, NBRC 15729, JCM 12164, ATCC 51900, CCM 4537, CIP 104576, HSCC 488, LMG 18049, NRRL B-23246",1,"Paenibacillus kobensis",45
,,,,,55
140318,SK-3146,"DSM 104139, KACC 18876, LMG 29568",1,"Paenibacillus konkukensis",50
134691,YC300,"CIP 108431, KCTC 2393, KCCM 40903",1,"Paenibacillus koreensis",55
24279,AM49,"DSM 27933, JCM 11465, KCTC 0766BP, BCRC 17343, CIP 108253",1,"Paenibacillus kribbensis",45
,,,,,55
11592,"Med-540, 846","CCUG 28515, CIP 104618, DSM 7030, ATCC 9545, LMG 9820, NRRL B-2605",1,"Paenibacillus larvae",45
,,,,,55
11591,"670, NRS-1508","DSM 3615, ATCC 49843, LMG 6911, NCIMB 11201, NRRL B-3685, CCUG 52235, ATCC 13537, LMG 15974, NRRL B-3670, CIP 104990, NRS 1508",0,"Paenibacillus larvae",55
138662,,"CIP 106068, ATCC 14707, NRRL B-2522, CCUG 28883, DSM 2049",1,"Paenibacillus lentimorbus",45
,,,,,55
134686,g2,"CIP 108298, CCBAU 10035",1,"Paenibacillus lolii",45
,,,,,55
11663,WP-1,"DSM 24746, CCTCC AB 2011115, CIP 110636, JCM 17693",0,"Paenibacillus macerans",45
11477,,"DSM 2, ATCC 23464, CIP 103269, LMG 6935, NCTC 10419, CCUG 37394, NCIMB 9934",1,"Paenibacillus macquariensis subsp. macquariensis",45
,,,,,55
11505,1480D,"DSM 24461, CIP 105815, HSCC 1605, KCTC 3870, VKM B-1480D, VKPM B-7519",1,"Paenibacillus mucilaginosus",55
141157,JJ-59,"DSM 103623, CIP 111179, LMG 29764",1,"Paenibacillus nebraskensis",45
11562,NEM1a,"DSM 13559, CIP 108049, NCIMB 13845",1,"Paenibacillus nematophilus",45
,,,,,55
